sample,nr,dr,df,rf,avg_prey,std_prey,avg_predators,std_predators
0,640,1.7,0.14,0.62,14.5,4.38406,554.4,28.5671
1,280,0.5,0.11,0.38,0,0,280,0
2,460,0.8,0.08,0.54,9.31192e+07,1.3169e+08,214.4,1.41421
3,820,1.1,0.17,0.46,13,14.7078,714.1,127.421
4,100,1.4,0.05,0.3,0,0,100,0
