sample,nr,dr,df,rf,avg_prey,std_prey,avg_predators,std_predators
0,280,0.8,0.08,0.38,0.2,0.282843,279.9,0.141421
1,820,1.7,0.14,0.62,79.6,48.0833,386.3,96.8736
2,640,1.1,0.11,0.54,1.14402e+08,1.61789e+08,366.6,5.65685
3,460,0.5,0.05,0.3,107.9,4.6669,145.5,23.6174
4,100,1.4,0.17,0.46,0,0,219.1,16.2635
