sample,nr,dr,df,rf,avg_prey,std_prey,avg_predators,std_predators
0,460,0.8,0.11,0.54,41.2,0.565685,355.9,5.51543
1,820,1.1,0.08,0.46,64.3,4.38406,334.3,65.7609
2,280,1.4,0.05,0.3,4.87607e+07,6.89581e+07,267,6.50538
3,640,1.7,0.14,0.38,3.1,4.38406,623,24.0416
4,100,0.5,0.17,0.62,0,0,94.9,15.4149
