sample,nr,dr,df,rf,avg_prey,std_prey,avg_predators,std_predators
0,460,0.8,0.17,0.38,0,0,460,0
1,640,1.7,0.05,0.62,28.7,21.3546,253.3,17.9605
2,280,1.1,0.11,0.3,1.18077e+08,1.66987e+08,280,0
3,820,0.5,0.08,0.46,156.4,26.0215,185,48.6489
4,100,1.4,0.14,0.54,0,0,133.2,0.565685
