sample,nr,dr,df,rf,avg_prey,std_prey,avg_predators,std_predators
0,640,1.4,0.11,0.3,0,0,640,0
1,460,1.7,0.17,0.46,0,0,460,0
2,280,0.5,0.14,0.62,1.46178e+08,2.06727e+08,261.5,2.68701
3,100,1.1,0.08,0.38,0,0,118.1,23.6174
4,820,0.8,0.05,0.54,62.5,5.79828,190.5,107.339
